"SEGMENTO","IDVIV","HOGAR","O","FOLIO","REGION","PROVINCIA","COMUNA","ZONA","ESTRATO","EXPR_P","EXPP_P","EXPC_P","EXPR","EXPP","EXPC","r0","PCO1","SEXO","EDAD","ECIVIL","NUCLEO","PCO2","NUMPER","R7","R8","R9","R10A","R10B","R11A","R11B","R11C","R11D","R11E","R12","R13A","R13B","R14","R15","R16A","R16B","R17","R18A","R18B","R18C","R18D","R18E","R18F","R18G","R18H","E1","E2","E3","E4","E5","E6","E7C","E7T","DEPEN","E8_RBD","E8_DV","E8_TE","E9","E10","E11PBU","E11PBT","E11PDA","E11BU","E11BT","E11BD","E11BM","E11BDA","E11MU","E11MT","E11MDA","E12A","E12B","E13T1","E13MB1","E13T2","E13MB2","E14","E15C1","E15C2","E16","E17C1","E17C2","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","C_O12","C_O13","O14","O15","O16","O17","O18","O19","O20","O21","O22","O23","O24","O25","O26","O27","O28","O29","O30","O31","O32","O33","Y22TA","Y22TR1","Y22TB","Y22TR2","Y23T1","Y23TR1","Y23M1","Y23T2","Y23TR2","Y23M2","Y23T3","Y23TR3","Y23M3","Y23T4","Y23TR4","Y23M4","S1","S2A","S2B","S3A1","S3A2","S3A3","S3B1","S3B2","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14A","S14B","S14C","S14D","S15A","S15B","S15C","S15D","S16A","S16B","S16C","S16D","S17A","S17B","S17C","S17D","S18A","S18B","S18C","S18D","S19A","S19B","S19C","S19D","S20A","S20B","S20C","S20D","S21","S21A","S21B","S21C","S21D","S22","S22A","S22B","S22C","S23","S24A","S24B","S24C","S25","S26","S27","S28","S29A","S29B","T1A","T1B","T1C","T2A","T2B","T2C","T3A","T3B","T3C","T3D","T3E","T4","T5","T6","T7","T8","T8COD","T9","T9COD","T10","T10COD","T11","T12","T13","T14","T15PE","T15PA","T15ME","T15MA","T16PC","T16PT","T16MC","T16MT","T17P","T17M","T18A","T18B","T19A","T19B","T19C","T19D","T19E","T19F","T19G","V1","V2","V3","V4","V5","V6","V7A","V7B","V7C","V7D","V7E","V7F","V7G","V7H","V8","V9","V10","V11","V12A","V12B","V13A","V13B","V14A","V14B","V15","V16","V17","V18","V19","V20","V21","V22","V23A","V23B","V23C","V23D","V23E","V23F","V23G","V23H","V24","V25","V26E","V26P","V26U","V27","V28","V29","V30","V31","V32","ESC","EDUC","ASISTE","ACTIV","RAMA","OFICIO","CORTE","DAU","DAUR","QAUT","QAUTR","YOPRAJ","YOPRHAJ","YTRABAJ","YTRABHAJ","YPENSAJ","YPENSHAJ","YPRESAJ","YPRESHAJ","YSFAMAJ","YSFAMHAJ","Y1813HAJ","YCESAJ","YCESHAJ","YBPFEAJ","YBPFEHAJ","YFAMAJ","YFAMHAJ","YBPFAJ","YBPFHAJ","Y2003HAJ","YOTPAJ","YOTPHAJ","YJUBAJ","YJUBHAJ","YVITAJ","YVITHAJ","YINVAJ","YINVHAJ","YMONAJ","YMONHAJ","YORFAJ","YORFHAJ","YSUBAJ","YSUBHAJ","YAUTAJ","YAUTHAJ","YTOTAJ","YTOTHAJ","YMONEHAJ","YPCHMON","YAIMHAJ","YOAUTAJ","YOAUTHAJ","INDMAT","INDSAN","CVIV","IAI","IAE","HACINAMI1","GRADODIS"
4104102,25,1,1,"1002021-2",4,41,4104,1,41041,8,8,8,8,8,8,1,1,2,69,7,1,1,4,88,NA,NA,0,0,2,1,2,2,2,0,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,16,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,4,4,NA,NA,NA,NA,0,NA,NA,NA,1,2,5,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,1,5,0,NA,NA,NA,1,3,2,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,10,NA,NA,4,NA,NA,2,NA,NA,1,2,2,1,1,2,10,NA,NA,1,NA,1,NA,3,NA,NA,3,4,1,NA,1905,NA,1903,0,11,0,11,2,6,16,NA,2,2,2,2,2,2,2,1,1,1,NA,2,3,3,1,0,0,0,1,1,0,1,1,2,1,3,1,3,1,2,1,5,NA,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,0,NA,1,5,NA,NA,NA,4,2,2,2,3,NA,NA,3,6,7,3,4,NA,221000,NA,588965,NA,0,75000,75000,NA,0,0,NA,0,NA,0,NA,0,6666,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,81666,81666,NA,608401,81666,710967,690067,172517,20900,NA,19436,1,1,1,1,1,1,3
4104102,25,1,2,"1002021-2",4,41,4104,1,41041,8,8,8,8,8,8,1,4,2,38,7,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,17,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5123,6310,"B",4,36,3,NA,1,2008,2,3,5,NA,3,1,1,3,3,2,1,7,8,9,7,NA,NA,3,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,2,6,4,5,1,4,4,5,1,3,1,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,10,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,2,2,2,2,2,2,1,1,1,NA,2,3,3,1,0,0,0,1,1,0,1,1,2,1,3,1,3,1,2,1,5,NA,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,0,NA,1,5,NA,NA,NA,4,12,6,2,1,6,5,3,6,7,3,4,221000,221000,588965,588965,NA,0,NA,75000,NA,0,0,NA,0,NA,0,NA,0,NA,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,81666,608401,608401,608401,710967,690067,172517,20900,19436,19436,1,1,1,1,1,1,6
4104102,25,1,3,"1002021-2",4,41,4104,1,41041,8,8,8,8,8,8,1,9,2,20,7,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,17,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,4,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,4101,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,2,2,2,2,2,2,1,1,1,NA,2,3,3,1,0,0,0,1,1,0,1,1,2,1,3,1,3,1,2,1,5,NA,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,0,NA,1,5,NA,NA,NA,4,10,4,2,3,NA,NA,3,6,7,3,4,NA,221000,NA,588965,NA,0,NA,75000,NA,0,0,NA,0,NA,0,NA,0,NA,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,81666,NA,608401,NA,710967,690067,172517,20900,NA,19436,1,1,1,1,1,1,6
4104102,25,1,4,"1002021-2",4,41,4104,1,41041,8,8,8,8,8,8,3,9,1,3,7,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,1,6,50244,8,10,5,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,1,2,5,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,2,5,7,8,NA,NA,NA,4,2,2,4,4,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,4101,NA,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,3,3,1,0,0,0,1,1,0,1,1,2,1,3,1,3,1,2,1,5,NA,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,0,NA,1,5,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3,6,7,3,4,NA,221000,NA,588965,NA,0,NA,75000,NA,0,0,NA,0,NA,0,NA,0,NA,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,81666,NA,608401,NA,710967,690067,172517,20900,NA,19436,1,1,1,1,1,1,6
4104102,26,1,1,"1002031-K",4,41,4104,1,41041,8,8,8,8,8,8,1,1,1,73,7,1,1,1,88,NA,NA,0,0,2,2,1,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,18,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,3,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,1,NA,1,3,8,1,99,NA,99,NA,99,99,99,99,5,6,16,NA,2,2,2,2,2,2,2,8,NA,1,NA,1,1,1,1,0,0,0,1,1,0,1,1,2,1,4,3,3,3,2,3,5,NA,1,8,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,3,NA,NA,3,5,6,3,3,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,117000,117000,NA,0,NA,0,NA,0,NA,0,NA,0,117000,117000,117000,117000,117000,117000,0,117000,117000,2,1,1,1,1,1,6
4104102,27,1,1,"1002041-7",4,41,4104,1,41041,8,8,8,8,8,8,2,1,1,56,1,1,1,5,2,NA,NA,1,0,1,1,2,2,1,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9311,2302,"B",4,45,3,NA,1,2003,9,3,5,NA,3,1,1,1,3,2,1,7,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,1,5,0,NA,NA,NA,1,3,1,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,1,NA,1,3,3,1,99,NA,99,NA,0,11,0,11,3,6,2,NA,2,2,2,1,2,2,2,1,1,1,NA,2,1,2,1,0,0,0,1,0,0,1,1,3,1,3,2,3,2,2,2,5,NA,1,1,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,NA,0,NA,2,NA,NA,NA,NA,4,8,3,2,1,2,9,2,1,1,1,1,86190,172380,86190,174434,NA,0,NA,0,NA,13000,2250,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2250,15250,86190,174434,88440,206404,189684,37937,16720,NA,0,1,2,2,2,1,2,6
4104102,27,1,2,"1002041-7",4,41,4104,1,41041,8,8,8,8,8,8,1,2,2,50,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,7,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,1,5,0,NA,NA,NA,1,3,1,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,3,NA,NA,3,11,1,78,NA,72,NA,99,99,4,2,3,6,1,NA,2,2,2,1,2,2,2,1,1,1,NA,2,1,2,1,0,0,0,1,0,0,1,1,3,1,3,2,3,2,2,2,5,NA,1,1,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,NA,0,NA,2,NA,NA,NA,NA,4,8,3,2,3,NA,NA,2,1,1,1,1,NA,172380,2054,174434,NA,0,NA,0,NA,13000,2250,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15250,2054,174434,2054,206404,189684,37937,16720,NA,0,1,2,2,2,1,2,6
4104102,27,1,3,"1002041-7",4,41,4104,1,41041,8,8,8,8,8,8,1,3,2,22,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,8,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,3,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,4,1,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,3,NA,NA,3,3,1,56,NA,50,NA,8,3,8,3,3,6,12,NA,2,2,2,1,2,2,2,1,1,1,NA,2,1,2,1,0,0,0,1,0,0,1,1,3,1,3,2,3,2,2,2,5,NA,1,1,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,NA,0,NA,2,NA,NA,NA,NA,4,10,4,2,3,NA,NA,2,1,1,1,1,NA,172380,NA,174434,NA,0,NA,0,6500,13000,2250,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,6500,15250,NA,174434,6500,206404,189684,37937,16720,NA,0,1,2,2,2,1,2,6
4104102,27,1,4,"1002041-7",4,41,4104,1,41041,8,8,8,8,8,8,2,9,1,5,7,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,0,1,6,50244,8,10,5,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,4,5,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,1,2,1,0,0,0,1,0,0,1,1,3,1,3,2,3,2,2,2,5,NA,1,1,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,NA,0,NA,2,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,2,1,1,1,1,NA,172380,NA,174434,NA,0,NA,0,6500,13000,2250,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,6500,15250,NA,174434,6500,206404,189684,37937,16720,NA,0,1,2,2,2,1,2,6
4104102,27,1,5,"1002041-7",4,41,4104,1,41041,8,8,8,8,8,8,2,8,1,21,2,2,1,5,2,1,1,0,0,2,2,2,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,17,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9311,2302,"B",4,45,3,NA,1,2008,9,3,5,NA,3,1,1,1,3,2,1,7,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,1,5,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,1,NA,1,3,4,1,41,NA,40,NA,3,3,4,3,3,6,16,NA,2,2,2,1,2,2,2,1,1,1,NA,2,1,2,1,0,0,0,1,0,0,1,1,3,1,3,2,3,2,2,2,5,NA,1,1,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,NA,0,NA,2,NA,NA,NA,NA,4,12,6,2,1,2,9,2,1,1,1,1,86190,172380,86190,174434,NA,0,NA,0,NA,13000,2250,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15250,86190,174434,86190,206404,189684,37937,16720,NA,0,1,2,2,2,1,2,6
4104102,28,1,1,"1002051-4",4,41,4104,1,41041,8,8,8,8,8,8,1,1,2,68,2,1,1,2,88,NA,NA,0,0,2,1,2,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5230,6200,"B",3,77,1,10,1,1985,9,3,1,2,NA,NA,NA,NA,NA,2,1,2,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,4,2,10,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,1,NA,1,2,4,2,99,NA,99,NA,99,99,99,99,9,5,13,NA,2,2,2,2,2,2,2,1,1,1,NA,1,1,2,1,0,0,0,1,1,1,1,1,1,1,2,2,3,3,2,1,5,NA,1,1,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1977,NA,1e+05,NA,3,5,NA,NA,NA,4,4,2,2,1,6,5,3,10,10,5,5,308100,1335100,371774,1398774,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,104960,414960,NA,0,NA,0,NA,0,NA,0,NA,0,476734,1857855,476734,1891295,1857855,928928,33440,104960,459081,1,1,1,1,1,1,6
4104102,28,1,2,"1002051-4",4,41,4104,1,41041,8,8,8,8,8,8,3,2,1,81,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5230,6200,"B",3,77,1,10,1,1985,9,3,1,2,NA,NA,NA,NA,NA,2,1,4,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,4,4,NA,NA,NA,NA,2,2,11,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,99,2,10,0,NA,NA,NA,3,3,3,10,1,8,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,2,2,1,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,10,NA,NA,2,9202,1,NA,1,NA,1,3,9,2,99,NA,99,NA,99,99,99,99,2,6,16,NA,2,2,2,2,2,2,2,1,1,1,NA,1,1,2,1,0,0,0,1,1,1,1,1,1,1,2,2,3,3,2,1,5,NA,1,1,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1977,NA,1e+05,NA,3,5,NA,NA,NA,4,5,2,2,1,6,5,3,10,10,5,5,1027000,1335100,1027000,1398774,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,310000,414960,NA,0,NA,0,NA,0,NA,0,NA,0,1381121,1857855,1381121,1891295,1857855,928928,33440,354121,459081,1,1,1,1,1,1,1
4104102,29,1,1,"1002061-1",4,41,4104,1,41041,8,8,8,8,8,8,1,1,2,22,7,1,1,2,88,NA,NA,0,0,2,2,2,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,5,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,7,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,4,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,7,1,1,5,1,1,1,5,5,2,1,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,1,NA,1,NA,3,NA,NA,3,4,1,49,NA,48,NA,8,3,4,7,3,3,16,NA,2,2,2,2,2,2,2,8,NA,1,NA,1,1,2,0,0,1,0,0,0,0,1,2,7,1,3,3,1,3,2,2,5,NA,1,8,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,6,2,3,NA,NA,1,1,1,1,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,13334,13334,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,13334,13334,35000,35000,48334,48334,48334,24167,0,35000,35000,1,2,2,1,1,1,6
