"segmento","folio","o","region","comuna","zona","estrato","VarStrat","VarUnit","expr_full","expc_full","expr_fullsat","expr_fullfin","pco1","viv","hog","tot_hogviv","o_viv","sexo","edad","ecivil","pareja","nucleo","pco2","numper","h11","h11e_esp","e1","e2a","e2b","e2c","e3","e4","e5","e6a","e6b","e6c","e7","e8dv","e8nom","e8dir","e8com","e8rbd","e8te","e9","e10","e11a","e11b","e11c","e11d","e12a","e12b1","e12b2","e13pbu","e13pbt","e13pbd","e13pbm","e13bu","e13bt","e13bd","e13bm","e13bp","e13mu","e13mt","e13md","e13mm","e14a","e14b","e15","e16","e17t1","e17t2","e18t1m","e18t1p","e18t2m","e18t2p","e0","o1","o2","o3","o4","o5","o6","o7r1","o7r2","o8","oficio4","o10","o11","o12","o13","o14","o15","o16","o17","o18","o19","o20","rama4_sub","o22","rama4","o24","o25","o26","o27","o28","o29","o30","o0","y21","y28a","y28b","y28c","y28d","y28e","y29a","y29b1","y29b2","y29b3","y29b4","y29b5","y30a","y30b","y30c","y30d","y30e","y0","s1","s2a","s2b","s2c","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18a","s18b","s19","s20","s21","s22","s23","s24a","s24b","s24c","s25a","s25b","s25c","s26a","s26b","s26c","s27a","s27b","s27c","s28a","s28b","s28c","s29a","s29b","s29c","s30a","s30b","s30c","s30d","s31a","s31b","s31c","s31d","s32a","s32b","s32c","s32d","s33a","s33b","s33c","s33d","s34","s35","s36","s37t1","s37t2","s37t3","s38o1","s38o2","s38o3","s39a","s39b","s39c","s39d","s40a","s40b","s40c","s40d","s40e","s40f","s40g","s41a","s41b","s0","r1a","r1c_cod","r1p_cod","r2","r2c_cod","r2p_cod","r1b","r3","r4mn","r4mc","r5pn","r5pc","r6","r7","r8","r9","r10","r11a","r11b","r12","r13a","r13b","r13c","r13d","r13e","r13f","r14a","r14b","r14c","r14d","r14e","r15","r16","r17","r18a","r18b","r18c","r18d","r18e","r18f","r18g","r18h","r19","r20","r0","v1","v2","v2frent","v2fo","v3","v4","v5","v5m","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16a","v16b","v16c","v17","v18","v19","v19r","v20","v21","v22","v23","v23r","v24","v25","v26a","v26b","v26c","v26d","v26e","v27a","v27b","v27c","v27d","v27e","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v0a","v0b","esc","educ","asiste","depen","activ","oficio1","rama1_sub","rama1","submuestra","corte","qaut","daut","qaur","daur","yopraj","yoprhaj","ytrabaj","ytrabhaj","ypensaj","ypenshaj","ypresaj","ypreshaj","ysfamaj","ysfamhaj","y2401aj","y2401haj","ycesaj","yceshaj","ybpfeaj","ybpfehaj","yfamaj","yfamhaj","yotpaj","yotphaj","yjubaj","yjubhaj","yvitaj","yvithaj","yinvaj","yinvhaj","ymonaj","ymonhaj","yorfaj","yorfhaj","y2301aj","y2301haj","y2501aj","y2501haj","y2502aj","y2502haj","y2503aj","y2503haj","y2504aj","y2504haj","yautaj","yauthaj","yoautaj","yoauthaj","ymoneaj","ymonehaj","ysubaj","ysubhaj","ytotaj","ytothaj","yaimhaj","ypcauthaj","ypcmonhaj","indmat","indsan","cviv","iae","iai","hacinamiento","dia_ent","mes_ent","a_o_ent","fecha_ent"
11011005,11011005151,1,1,1101,1,11011,11121,11121142,13,12,NA,NA,1,15,1,1,2,1,30,1,1,1,1,2,1,NA,1,2,NA,NA,2,NA,7,12,1,6,6,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2142,45,1,1,2010,3,3,1,1,1,1,1,NA,NA,7511,4,6,3,2,NA,1,1,3,6,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,9,5,NA,NA,NA,NA,NA,NA,1,8,4,0,NA,NA,0,NA,NA,0,NA,NA,1,8,4,1,8,8,4,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13101,NA,2,8301,NA,NA,2,7,4,7,4,10,NA,NA,3,2,NA,NA,NA,1,1,1,2,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,1,1,2,NA,3,0,NA,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,315000,1,1,1,315000,1,12000,NA,1,1,1,23000,NA,5,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,5,"1",1,18,8,2,NA,1,2,NA,12,1,3,5,10,5,10,1428700,1428700,1485482,1485482,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1658438,1658438,172956,172956,1658438,1658438,NA,0,1658438,1658438,0,829219,829219,1,1,1,1,1,1,14,11,2011,20111114
11011005,11011005151,2,1,1101,1,11011,11121,11121142,13,12,16,15,2,15,1,1,1,2,27,1,1,1,2,2,1,NA,1,2,NA,NA,2,NA,7,10,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,2,15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,NA,1,2,1,2,2,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,1,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,8,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,8301,NA,2,8301,NA,NA,3,8,4,7,2,10,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,9,1,0,NA,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,315000,1,1,1,315000,1,12000,NA,1,1,1,23000,NA,5,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,5,"1",1,12,6,2,NA,3,NA,NA,NA,1,3,5,10,5,10,NA,1428700,NA,1485482,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1658438,NA,172956,NA,1658438,NA,0,NA,1658438,0,829219,829219,1,1,1,1,1,1,14,11,2011,20111114
11011005,11011005181,1,1,1101,1,11011,11121,11121142,13,12,NA,NA,1,18,1,1,2,2,39,1,1,1,1,4,1,NA,1,2,NA,NA,2,NA,NA,11,1,2,2,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4115,45,1,1,2010,3,5,1,1,1,1,1,NA,NA,5219,6,6,3,2,NA,1,1,2,5,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,30,3,NA,NA,NA,1,NA,1,NA,3,2,1,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13101,NA,2,13123,NA,NA,3,7,4,7,4,10,NA,NA,12,2,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,2,1,2,1,1,NA,2,0,NA,NA,NA,5,4,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,1,2,2,3e+05,1,22000,NA,1,1,1,21000,NA,5,NA,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,5,"1",1,14,8,2,NA,1,4,NA,7,1,3,4,8,4,8,439600,989100,460851,1016949,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,460851,1049203,NA,32254,460851,1049203,NA,0,460851,1049203,0,262300.75,262300.75,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005181,2,1,1101,1,11011,11121,11121142,13,12,28,26,2,18,1,1,1,1,39,1,1,1,2,4,1,NA,1,2,NA,NA,2,NA,NA,12,1,5,5,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2421,45,1,1,2011,3,5,1,1,1,1,1,NA,NA,7411,6,6,3,2,NA,1,1,1,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,5,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,13101,NA,2,13123,NA,NA,3,12,5,12,5,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,2,1,2,6,1,0,NA,NA,NA,5,4,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,1,2,2,3e+05,1,22000,NA,1,1,1,21000,NA,5,NA,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,5,"1",1,17,8,2,NA,1,2,NA,11,1,3,4,8,4,8,549500,989100,556098,1016949,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,588352,1049203,32254,32254,588352,1049203,NA,0,588352,1049203,0,262300.75,262300.75,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005181,3,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,18,1,1,3,1,6,7,7,1,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,1,NA,1,"CD BOSCO","RAMIREZ 1617",1101,12672,110,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,1,35000,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,7,5,NA,NA,NA,NA,NA,NA,1,8,2,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13101,NA,2,13123,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,2,2,2,3,NA,3,0,NA,NA,NA,5,4,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,1,2,2,3e+05,1,22000,NA,1,1,1,21000,NA,5,NA,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,5,"1",1,NA,1,1,3,NA,NA,NA,NA,1,3,4,8,4,8,NA,989100,NA,1016949,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1049203,NA,32254,NA,1049203,NA,0,NA,1049203,0,262300.75,262300.75,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005181,4,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,18,1,1,4,2,7,7,7,1,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,2,NA,9,"M AUXILIADORA","JJ PEREZ 752",1101,127,110,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,1,40000,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,7,2,9,9,NA,NA,NA,NA,1,8,2,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13101,NA,2,13123,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,2,2,2,3,NA,3,0,NA,NA,NA,5,4,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,1,2,2,3e+05,1,22000,NA,1,1,1,21000,NA,5,NA,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,5,"1",1,NA,1,1,3,NA,NA,NA,NA,1,3,4,8,4,8,NA,989100,NA,1016949,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1049203,NA,32254,NA,1049203,NA,0,NA,1049203,0,262300.75,262300.75,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005201,1,1,1101,1,11011,11121,11121142,13,12,21,22,1,20,1,1,2,1,71,1,1,1,1,2,1,NA,1,2,NA,NA,2,NA,NA,9,2,2,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,3,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,5,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,NA,NA,NA,NA,NA,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,5,1,7,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,99999,NA,1,NA,NA,NA,3,5,3,5,2,10,NA,NA,1,1,0,1,2,1,1,1,1,1,2,2,2,2,2,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,1,1,NA,NA,8,4,6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2e+05,1,18000,NA,1,1,1,24500,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,2,3,"1",1,8,4,2,NA,3,NA,NA,NA,1,3,5,9,5,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,450000,720000,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,450000,720000,450000,720000,450000,720000,NA,0,450000,720000,0,360000,360000,1,1,1,1,1,1,14,11,2011,20111114
11011005,11011005201,2,1,1101,1,11011,11121,11121142,13,12,16,16,2,20,1,1,1,2,71,1,1,1,2,2,1,NA,1,2,NA,NA,2,NA,NA,7,1,6,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,3,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,NA,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,NA,NA,NA,NA,NA,2,4,NA,2,26,NA,NA,NA,NA,4,11,1,NA,7,2,NA,5,1,1,1,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,8,4,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,3,1,6,1,1,NA,7,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4304,NA,1,NA,NA,NA,2,5,3,1,0,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,1,1,NA,NA,8,4,6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2e+05,1,18000,NA,1,1,1,24500,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,2,3,"1",1,12,5,2,NA,3,NA,NA,NA,1,3,5,9,5,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,270000,720000,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,270000,720000,270000,720000,270000,720000,NA,0,270000,720000,0,360000,360000,1,1,1,1,1,1,14,11,2011,20111114
11011005,11011005251,1,1,1101,1,11011,11121,11121142,13,12,19,18,1,25,1,1,2,2,38,1,1,1,1,5,1,NA,1,2,NA,NA,2,NA,NA,8,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3432,45,1,1,2001,3,5,1,1,1,1,1,NA,NA,7411,4,6,3,2,NA,1,1,1,5,2,1,1,2,2,2,NA,NA,NA,NA,NA,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,25,3,NA,NA,NA,2,NA,2,NA,2,1,1,5,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3301,NA,1,NA,NA,NA,2,7,6,6,8,10,NA,NA,12,2,NA,NA,NA,1,1,1,2,1,1,1,2,2,2,2,NA,1,2,1,1,1,2,2,1,1,1,2,7,1,0,NA,NA,NA,2,1,3,NA,2,1,7,2007,2,3,1,196000,20,NA,1,1,2,3e+05,1,24000,NA,1,1,1,19000,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,1,2,5,"1",1,12,5,2,NA,1,3,NA,11,1,3,4,7,4,7,219800,833042,227127,1039104,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,227127,1086199,NA,47095,227127,1164648,NA,78449,227127,1305348,140700,217239.8,232929.6,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005251,2,1,1101,1,11011,11121,11121142,13,12,31,28,2,25,1,1,1,1,36,1,1,1,2,5,1,NA,1,2,NA,NA,2,NA,NA,8,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3411,47,1,1,1993,3,5,1,1,1,1,1,NA,NA,6511,5,6,3,2,NA,1,1,1,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,13101,NA,1,NA,NA,NA,2,7,4,7,4,4,3,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,1,1,1,1,7,1,0,NA,NA,NA,2,1,3,NA,2,1,7,2007,2,3,1,196000,20,NA,1,1,2,3e+05,1,24000,NA,1,1,1,19000,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,1,2,5,"1",1,12,5,2,NA,1,3,NA,10,1,3,4,7,4,7,613242,833042,811977,1039104,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,859072,1086199,47095,47095,859072,1164648,NA,78449,859072,1305348,140700,217239.8,232929.6,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005251,3,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,25,1,1,3,1,11,7,7,1,3,5,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,4,NA,1,"ACADEMIA TARAPACA","VIVAR 1062",1101,12638,110,2,1,2,2,2,2,1,7,NA,NA,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,1,45000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,2,2,2,1,NA,2,0,NA,NA,NA,2,1,3,NA,2,1,7,2007,2,3,1,196000,20,NA,1,1,2,3e+05,1,24000,NA,1,1,1,19000,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,1,2,5,"1",1,NA,1,1,3,NA,NA,NA,NA,1,3,4,7,4,7,NA,833042,NA,1039104,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1086199,NA,47095,NA,1164648,NA,78449,NA,1305348,140700,217239.8,232929.6,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005251,4,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,25,1,1,4,1,2,7,7,1,3,5,1,NA,NA,NA,NA,NA,2,2,NA,1,7,0,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,8,4,1,8,4,0,NA,NA,0,NA,NA,0,NA,NA,NA,1,8,8,4,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,2,1,3,NA,2,1,7,2007,2,3,1,196000,20,NA,1,1,2,3e+05,1,24000,NA,1,1,1,19000,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,1,2,5,"1",1,NA,0,2,NA,NA,NA,NA,NA,1,3,4,7,4,7,NA,833042,NA,1039104,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1086199,NA,47095,NA,1164648,NA,78449,NA,1305348,140700,217239.8,232929.6,1,1,1,1,2,1,13,11,2011,20111113
